id,sales
3006103,0.0
3006104,1.9587135
3006105,825.9249
3006106,0.0
3006107,175.80212
3006108,2.485989
3006109,452.26892
3006110,355.36572
3006111,133.89203
3006112,78.23612
3006113,25.23817
3006114,1390.3245
3006115,5.951199
3006116,0.2811371
3006117,6.3069825
3006118,21.999006
3006119,0.0
3006120,111.25576
3006121,4.2703967
3006122,5.289729
3006123,15.483011
3006124,35.254795
3006125,1.2121172
3006126,295.88196
3006127,123.05641
3006128,1.8421617
3006129,1.7420995
3006130,247.56212
3006131,17.40919
3006132,569.601
3006133,0.0
3006134,25.916765
3006135,2.5129375
3006136,0.0
3006137,2.3639593
3006138,871.5758
3006139,0.0
3006140,179.55438
3006141,3.1876187
3006142,454.59116
3006143,391.07578
3006144,99.36259
3006145,76.270515
3006146,36.949722
3006147,1333.3766
3006148,6.393079
3006149,0.5196043
3006150,7.3166428
3006151,11.332975
3006152,0.052553177
3006153,104.62483
3006154,3.4522629
3006155,8.499445
3006156,0.591244
3006157,44.089676
3006158,2.2594273
3006159,254.86964
3006160,120.472786
3006161,1.8106833
3006162,3.3938441
3006163,247.51114
3006164,21.540508
3006165,776.2564
3006166,0.026382208
3006167,17.118252
3006168,2.1802237
3006169,0.0
3006170,1.3436084
3006171,828.6453
3006172,0.0
3006173,176.45172
3006174,2.6606941
3006175,438.5316
3006176,359.36227
3006177,103.69846
3006178,71.05258
3006179,24.311834
3006180,1258.1488
3006181,4.5638084
3006182,0.38302934
3006183,4.647578
3006184,7.7940693
3006185,0.0
3006186,103.9709
3006187,3.2983756
3006188,6.905029
3006189,5.3839545
3006190,25.8572
3006191,1.8811786
3006192,273.92267
3006193,125.679405
3006194,1.8540523
3006195,1.7007794
3006196,228.5162
3006197,19.510609
3006198,623.62646
3006199,0.0
3006200,18.560984
3006201,2.2868354
3006202,0.0
3006203,1.2205291
3006204,898.8983
3006205,0.0
3006206,175.76276
3006207,2.1365235
3006208,747.4414
3006209,284.64502
3006210,228.56525
3006211,47.674065
3006212,20.231825
3006213,1678.9133
3006214,3.4805694
3006215,0.07722139
3006216,9.25031
3006217,13.550805
3006218,0.0
3006219,155.64981
3006220,1.1137383
3006221,1.3702953
3006222,4.0957217
3006223,31.77525
3006224,0.20910132
3006225,112.76731
3006226,141.39207
3006227,1.2614355
3006228,1.4216797
3006229,121.51796
3006230,31.597614
3006231,383.50867
3006232,24.74249
3006233,1.6349049
3006234,2.3920646
3006235,0.0
3006236,1.6519084
3006237,789.0202
3006238,0.0
3006239,138.51456
3006240,2.7295923
3006241,329.961
3006242,307.96228
3006243,66.517265
3006244,41.64155
3006245,25.899094
3006246,1041.8342
3006247,5.8401456
3006248,0.39251292
3006249,5.451742
3006250,5.55175
3006251,0.014747858
3006252,91.88162
3006253,3.5219064
3006254,5.616371
3006255,0.36087608
3006256,41.313957
3006257,1.3192902
3006258,122.34718
3006259,84.651436
3006260,1.7516727
3006261,3.0702662
3006262,112.71329
3006263,18.135723
3006264,557.64343
3006265,0.0
3006266,4.370288
3006267,1.4832995
3006268,0.0
3006269,1.0127456
3006270,746.99115
3006271,0.0
3006272,74.45021
3006273,1.2790458
3006274,724.7979
3006275,193.11221
3006276,118.13056
3006277,20.394012
3006278,33.191853
3006279,1502.1685
3006280,2.8485453
3006281,0.0016751289
3006282,5.390507
3006283,6.981375
3006284,0.0
3006285,119.33734
3006286,1.0059357
3006287,0.0
3006288,0.0006968975
3006289,6.154165
3006290,0.085286975
3006291,90.12904
3006292,128.3944
3006293,0.2684374
3006294,1.2614539
3006295,76.68944
3006296,11.416347
3006297,125.002144
3006298,6.0738535
3006299,0.4467516
3006300,2.1848028
3006301,0.0
3006302,0.68928814
3006303,950.0814
3006304,0.0
3006305,163.23695
3006306,1.8691332
3006307,796.21063
3006308,237.6995
3006309,153.9541
3006310,43.36568
3006311,43.25516
3006312,1648.4714
3006313,5.2804565
3006314,0.0
3006315,5.6007676
3006316,8.094661
3006317,0.0
3006318,134.64917
3006319,0.80786705
3006320,0.21417737
3006321,0.6008843
3006322,21.288702
3006323,0.12433708
3006324,129.47337
3006325,149.6212
3006326,0.13091993
3006327,1.5667865
3006328,80.77692
3006329,19.094164
3006330,305.0829
3006331,23.907602
3006332,5.5757537
3006333,2.041022
3006334,0.0
3006335,0.583369
3006336,802.5744
3006337,0.0
3006338,91.47787
3006339,2.3996062
3006340,703.38824
3006341,215.98805
3006342,115.576004
3006343,25.19014
3006344,40.020355
3006345,1572.3809
3006346,5.459492
3006347,0.15302253
3006348,6.312457
3006349,8.502734
3006350,0.06447685
3006351,103.979164
3006352,1.2794287
3006353,0.0
3006354,12.567664
3006355,24.32974
3006356,0.30327892
3006357,93.01897
3006358,121.32888
3006359,0.27628708
3006360,1.6549919
3006361,60.137638
3006362,12.4525
3006363,115.139626
3006364,4.397707
3006365,1.7722411
3006366,2.0502193
3006367,0.0
3006368,1.6968062
3006369,840.2746
3006370,0.0
3006371,90.366486
3006372,2.409212
3006373,780.82184
3006374,208.83162
3006375,84.78484
3006376,25.449873
3006377,33.142204
3006378,1605.4116
3006379,6.481521
3006380,0.086357236
3006381,4.688745
3006382,8.47107
3006383,0.046862125
3006384,109.76293
3006385,1.125025
3006386,0.0
3006387,0.49651444
3006388,16.330147
3006389,0.30705845
3006390,93.62525
3006391,124.38614
3006392,0.2714417
3006393,1.6621046
3006394,51.514767
3006395,12.492757
3006396,108.83622
3006397,6.7965527
3006398,1.7898271
3006399,1.7643287
3006400,0.0
3006401,0.9675962
3006402,718.8665
3006403,0.0
3006404,88.62481
3006405,2.0784855
3006406,849.93036
3006407,198.59587
3006408,87.90708
3006409,17.26791
3006410,34.152473
3006411,1413.1244
3006412,4.6708975
3006413,0.0
3006414,4.139487
3006415,7.3452053
3006416,0.0
3006417,126.48425
3006418,0.021801353
3006419,0.0
3006420,0.47086847
3006421,5.8599887
3006422,0.34224343
3006423,113.0269
3006424,147.47072
3006425,0.19780552
3006426,1.3127649
3006427,34.159557
3006428,23.025831
3006429,139.90405
3006430,4.396014
3006431,2.1173775
3006432,1.7690876
3006433,4.9285026
3006434,1.3730867
3006435,715.8549
3006436,0.0
3006437,85.1622
3006438,0.7577548
3006439,698.338
3006440,193.38629
3006441,111.49658
3006442,24.444479
3006443,36.528553
3006444,1264.985
3006445,4.1448355
3006446,0.079817176
3006447,5.655224
3006448,7.601779
3006449,0.0
3006450,114.16287
3006451,1.7055316
3006452,0.0
3006453,4.212369
3006454,11.016121
3006455,0.29814208
3006456,67.984535
3006457,114.58759
3006458,0.16396892
3006459,1.4043064
3006460,43.472294
3006461,13.23595
3006462,190.13449
3006463,5.8724313
3006464,1.3662622
3006465,2.340272
3006466,0.025319338
3006467,0.9932145
3006468,994.7039
3006469,0.0
3006470,122.947624
3006471,2.2709887
3006472,1094.4468
3006473,212.75298
3006474,124.96724
3006475,102.945984
3006476,39.729206
3006477,1698.0195
3006478,4.530475
3006479,0.20636857
3006480,6.603132
3006481,6.8440876
3006482,0.0890125
3006483,145.5507
3006484,0.0
3006485,0.0
3006486,0.7483469
3006487,17.817804
3006488,0.542305
3006489,47.358734
3006490,130.49599
3006491,0.44674718
3006492,1.6979103
3006493,50.896183
3006494,20.702572
3006495,273.0383
3006496,0.047899008
3006497,0.66534626
3006498,2.025372
3006499,0.037028432
3006500,0.9022566
3006501,1018.3694
3006502,0.0
3006503,136.3833
3006504,1.7719588
3006505,693.2343
3006506,289.62045
3006507,191.13124
3006508,48.7647
3006509,80.076324
3006510,1794.4269
3006511,4.6976166
3006512,0.21151757
3006513,7.015134
3006514,9.222064
3006515,0.05803001
3006516,140.9699
3006517,0.0
3006518,0.0
3006519,11.479999
3006520,14.187219
3006521,0.4670707
3006522,108.7096
3006523,151.71094
3006524,0.43814313
3006525,1.5325174
3006526,94.911964
3006527,15.631645
3006528,280.2947
3006529,17.04122
3006530,3.0651712
3006531,2.3109398
3006532,0.0
3006533,2.2826855
3006534,976.4492
3006535,0.0
3006536,214.46754
3006537,1.9858298
3006538,452.39886
3006539,317.45135
3006540,114.55685
3006541,52.85256
3006542,49.55183
3006543,1291.74
3006544,4.154645
3006545,0.17091703
3006546,7.7223387
3006547,7.8646355
3006548,0.0
3006549,114.58059
3006550,1.8901517
3006551,1.4922395
3006552,10.261892
3006553,24.477777
3006554,0.29949188
3006555,62.740578
3006556,119.73294
3006557,1.5788348
3006558,1.516979
3006559,89.94325
3006560,19.397402
3006561,577.549
3006562,35.43689
3006563,13.33397
3006564,2.2493446
3006565,0.12857568
3006566,1.334105
3006567,967.14874
3006568,0.0
3006569,90.40387
3006570,2.139939
3006571,731.3829
3006572,204.35858
3006573,140.34872
3006574,27.071217
3006575,38.137146
3006576,1644.1891
3006577,10.668809
3006578,0.4588803
3006579,7.315955
3006580,7.7493067
3006581,0.10665405
3006582,92.09858
3006583,1.5863347
3006584,0.0
3006585,0.65832686
3006586,13.834835
3006587,0.62201524
3006588,77.29388
3006589,140.8157
3006590,0.33521712
3006591,1.8218515
3006592,54.203793
3006593,11.818372
3006594,153.77429
3006595,12.16995
3006596,1.7646484
3006597,2.1214762
3006598,0.0
3006599,1.6845493
3006600,818.04376
3006601,0.0
3006602,172.39023
3006603,2.371773
3006604,406.49252
3006605,295.81317
3006606,80.63359
3006607,38.346066
3006608,23.700455
3006609,1210.4141
3006610,5.599171
3006611,0.25302458
3006612,4.3116274
3006613,9.071042
3006614,0.0
3006615,100.28435
3006616,4.0440564
3006617,4.9551096
3006618,4.0570574
3006619,34.573227
3006620,1.1354921
3006621,133.93205
3006622,128.92746
3006623,1.8137374
3006624,1.5064163
3006625,114.69561
3006626,18.272476
3006627,529.6075
3006628,0.0
3006629,4.162945
3006630,2.0651014
3006631,0.0
3006632,0.951939
3006633,1001.31683
3006634,0.0
3006635,177.06657
3006636,1.6203051
3006637,659.80597
3006638,303.62845
3006639,177.331
3006640,42.870956
3006641,50.498547
3006642,1668.3225
3006643,3.9063687
3006644,0.010522723
3006645,7.424389
3006646,4.430527
3006647,0.0
3006648,145.68738
3006649,0.44992256
3006650,1.125659
3006651,0.31179106
3006652,28.8567
3006653,0.060941458
3006654,91.50181
3006655,136.11647
3006656,1.0395024
3006657,0.9089372
3006658,91.354004
3006659,17.986912
3006660,364.90588
3006661,21.778687
3006662,11.237828
3006663,3.0828505
3006664,0.090164304
3006665,1.6383958
3006666,1177.677
3006667,0.0
3006668,209.11937
3006669,2.0524197
3006670,942.63104
3006671,338.76404
3006672,157.15503
3006673,83.163414
3006674,72.76763
3006675,1972.7269
3006676,6.674516
3006677,0.2869526
3006678,11.122165
3006679,23.185898
3006680,0.08328223
3006681,180.10373
3006682,0.6660181
3006683,0.99180627
3006684,2.064546
3006685,43.418587
3006686,0.5343822
3006687,55.582638
3006688,176.62347
3006689,1.208569
3006690,1.7312694
3006691,78.470604
3006692,37.14883
3006693,507.1922
3006694,0.50137424
3006695,4.186751
3006696,2.622092
3006697,0.09772575
3006698,1.2496712
3006699,988.18756
3006700,0.016346812
3006701,115.37607
3006702,3.2947617
3006703,721.02405
3006704,242.15591
3006705,126.82563
3006706,35.2156
3006707,58.99889
3006708,1717.9436
3006709,6.3026137
3006710,0.2989807
3006711,11.996391
3006712,15.503353
3006713,0.23388982
3006714,144.82831
3006715,0.60150564
3006716,0.0
3006717,1.6341646
3006718,29.963184
3006719,1.3836639
3006720,84.10829
3006721,138.6128
3006722,0.6658106
3006723,2.2290156
3006724,82.15214
3006725,20.327393
3006726,224.9037
3006727,17.922628
3006728,3.1504664
3006729,2.1507328
3006730,0.0
3006731,1.365145
3006732,860.8242
3006733,0.0
3006734,160.93314
3006735,4.7092423
3006736,391.55035
3006737,282.34293
3006738,73.6981
3006739,23.24769
3006740,25.172367
3006741,1252.9725
3006742,9.779099
3006743,0.07899976
3006744,6.45402
3006745,11.168052
3006746,0.0
3006747,84.8046
3006748,3.2399263
3006749,1.1667771
3006750,0.22050059
3006751,35.542942
3006752,1.7474525
3006753,269.95236
3006754,113.88195
3006755,1.4853489
3006756,1.5264115
3006757,126.42147
3006758,14.846033
3006759,442.86945
3006760,0.0
3006761,2.4661245
3006762,2.393464
3006763,0.0
3006764,1.2564948
3006765,805.60406
3006766,0.0
3006767,212.4645
3006768,2.4895892
3006769,366.06555
3006770,334.37805
3006771,90.8765
3006772,64.6552
3006773,25.530657
3006774,1204.2915
3006775,4.9654555
3006776,0.10555625
3006777,5.8272257
3006778,16.800098
3006779,0.0
3006780,82.69249
3006781,0.42846537
3006782,10.313474
3006783,0.63522935
3006784,37.34937
3006785,1.690572
3006786,121.9671
3006787,96.66944
3006788,2.5827339
3006789,1.2179174
3006790,107.29457
3006791,16.307312
3006792,479.40878
3006793,0.0
3006794,2.0173342
3006795,2.5245314
3006796,0.0
3006797,1.6320431
3006798,920.55347
3006799,0.0
3006800,190.51685
3006801,2.611074
3006802,319.79248
3006803,344.33777
3006804,86.290504
3006805,64.4176
3006806,29.554663
3006807,2899.3013
3006808,7.094575
3006809,0.22481608
3006810,6.4802566
3006811,10.0181875
3006812,0.0
3006813,70.75036
3006814,0.0
3006815,11.521504
3006816,0.62926614
3006817,70.41572
3006818,2.495736
3006819,127.29697
3006820,92.66368
3006821,2.2451954
3006822,2.1374965
3006823,96.03024
3006824,15.984961
3006825,635.47064
3006826,0.3678478
3006827,1.2754016
3006828,2.3557427
3006829,0.0
3006830,0.83300984
3006831,879.36395
3006832,0.0
3006833,229.16853
3006834,3.2763696
3006835,413.8792
3006836,282.60083
3006837,62.363205
3006838,33.187855
3006839,24.205832
3006840,1668.7238
3006841,4.5445075
3006842,0.2949239
3006843,7.5421715
3006844,6.230682
3006845,0.024879336
3006846,89.43204
3006847,0.13708568
3006848,4.5142984
3006849,0.45219517
3006850,28.812107
3006851,0.29756606
3006852,197.2566
3006853,129.82616
3006854,2.066615
3006855,2.4010746
3006856,110.096504
3006857,15.798403
3006858,427.92792
3006859,0.5406413
3006860,1.424377
3006861,2.629991
3006862,0.0
3006863,1.2526531
3006864,929.4223
3006865,0.0
3006866,221.43575
3006867,2.7206883
3006868,357.84146
3006869,335.1932
3006870,96.287506
3006871,93.653854
3006872,28.836542
3006873,1296.2238
3006874,4.218682
3006875,0.5681616
3006876,6.8138103
3006877,12.0756855
3006878,0.0052763224
3006879,98.32821
3006880,0.32970166
3006881,10.762398
3006882,0.7067535
3006883,41.826347
3006884,0.76098657
3006885,121.409805
3006886,112.51754
3006887,2.5562441
3006888,2.3905108
3006889,109.38494
3006890,16.014824
3006891,547.4204
3006892,0.7543107
3006893,1.6912668
3006894,2.4898152
3006895,0.0
3006896,0.94366705
3006897,1135.9545
3006898,0.0
3006899,268.35245
3006900,3.6633477
3006901,738.2887
3006902,381.68863
3006903,145.34889
3006904,68.47389
3006905,64.0108
3006906,1843.9333
3006907,3.7501774
3006908,0.272429
3006909,8.236122
3006910,13.707714
3006911,0.11158121
3006912,129.84294
3006913,0.0
3006914,2.0867276
3006915,0.5899298
3006916,37.493122
3006917,0.08934367
3006918,89.8778
3006919,155.86635
3006920,1.8359528
3006921,0.8395182
3006922,89.92058
3006923,18.20103
3006924,411.6527
3006925,1.4061894
3006926,4.6337223
3006927,2.5894032
3006928,0.0
3006929,0.5513313
3006930,1107.4896
3006931,0.0
3006932,256.34253
3006933,3.7642164
3006934,716.8383
3006935,348.27423
3006936,131.1104
3006937,67.47525
3006938,58.117775
3006939,1775.611
3006940,3.93194
3006941,0.32948363
3006942,8.907547
3006943,13.716859
3006944,0.07594693
3006945,127.28078
3006946,0.0
3006947,2.1734824
3006948,0.6346899
3006949,48.085888
3006950,0.12818229
3006951,69.88338
3006952,139.10382
3006953,1.9171114
3006954,0.96459675
3006955,91.12168
3006956,18.259644
3006957,449.45428
3006958,1.3525965
3006959,2.9278083
3006960,2.360644
3006961,0.0
3006962,1.5244315
3006963,832.1101
3006964,0.0
3006965,187.4426
3006966,3.0600815
3006967,415.5622
3006968,364.4243
3006969,84.07753
3006970,45.559875
3006971,27.511042
3006972,1334.4452
3006973,6.08045
3006974,0.35201418
3006975,4.5608425
3006976,16.010998
3006977,0.036776543
3006978,103.63583
3006979,4.248042
3006980,7.409727
3006981,13.31124
3006982,42.360832
3006983,2.0606823
3006984,148.89212
3006985,133.0931
3006986,1.7646937
3006987,1.7113454
3006988,124.68579
3006989,20.21501
3006990,660.76263
3006991,0.0
3006992,4.5784855
3006993,2.346972
3006994,0.12522435
3006995,0.6733985
3006996,945.5017
3006997,0.0
3006998,134.82391
3006999,2.0342898
3007000,772.2046
3007001,223.73666
3007002,81.968094
3007003,116.70117
3007004,48.7263
3007005,1528.3976
3007006,3.2288795
3007007,0.26887167
3007008,7.0970907
3007009,4.496405
3007010,0.14258337
3007011,125.52221
3007012,0.0011481047
3007013,0.0
3007014,0.8118743
3007015,15.820978
3007016,0.2346158
3007017,53.706146
3007018,121.44384
3007019,1.1085448
3007020,1.6688304
3007021,65.51714
3007022,10.991718
3007023,230.53835
3007024,0.0955168
3007025,3.519486
3007026,2.5167823
3007027,0.0
3007028,0.82218266
3007029,1135.5815
3007030,0.0
3007031,207.56076
3007032,2.844962
3007033,756.7655
3007034,314.05588
3007035,112.487724
3007036,80.57351
3007037,52.181232
3007038,1739.522
3007039,4.12805
3007040,0.11650622
3007041,8.00404
3007042,9.8491125
3007043,0.0
3007044,127.83156
3007045,0.023813844
3007046,0.79414296
3007047,2.630263
3007048,27.937277
3007049,0.16560996
3007050,176.25214
3007051,163.17142
3007052,1.1676896
3007053,1.500545
3007054,59.5571
3007055,18.340721
3007056,421.9674
3007057,0.83922625
3007058,2.5417278
3007059,1.8143873
3007060,0.0
3007061,0.43567944
3007062,825.2114
3007063,0.0
3007064,106.27723
3007065,1.5590937
3007066,627.6171
3007067,154.92558
3007068,73.49371
3007069,124.60419
3007070,36.88308
3007071,1454.6279
3007072,1.6925116
3007073,0.09532869
3007074,6.30278
3007075,3.4122925
3007076,0.0
3007077,98.10699
3007078,0.0
3007079,0.0
3007080,0.20090306
3007081,27.933214
3007082,0.07557535
3007083,61.86813
3007084,105.72884
3007085,0.48838723
3007086,0.9399141
3007087,49.649055
3007088,7.9972267
3007089,138.10995
3007090,0.0
3007091,1.0159297
3007092,2.802397
3007093,0.03850019
3007094,1.2536478
3007095,1119.7992
3007096,0.06757164
3007097,153.29076
3007098,2.59453
3007099,910.3996
3007100,279.54962
3007101,123.76306
3007102,101.89798
3007103,54.76866
3007104,1825.618
3007105,2.2862513
3007106,0.38574743
3007107,9.621021
3007108,12.008934
3007109,0.24077678
3007110,144.23166
3007111,0.0
3007112,0.0
3007113,4.1053147
3007114,10.093091
3007115,0.5554583
3007116,174.75647
3007117,154.96931
3007118,0.8371279
3007119,2.0800872
3007120,91.05296
3007121,14.813766
3007122,339.2282
3007123,0.1456312
3007124,0.8667928
3007125,1.7469532
3007126,0.0
3007127,0.07359874
3007128,774.1486
3007129,0.0
3007130,198.41492
3007131,1.3203506
3007132,502.5193
3007133,223.96355
3007134,73.39109
3007135,51.95083
3007136,37.14309
3007137,1253.4922
3007138,1.6206665
3007139,0.5354185
3007140,6.5585246
3007141,10.817752
3007142,0.0
3007143,92.954926
3007144,0.0
3007145,1.3417633
3007146,0.1756723
3007147,21.945322
3007148,0.0
3007149,65.17354
3007150,110.73673
3007151,0.86730516
3007152,0.7077378
3007153,40.486298
3007154,8.83911
3007155,222.90044
3007156,0.5386758
3007157,1.6869078
3007158,1.9468644
3007159,0.0
3007160,0.40205383
3007161,1088.9591
3007162,0.0
3007163,93.28699
3007164,1.6117346
3007165,630.07416
3007166,165.41905
3007167,63.61435
3007168,102.24202
3007169,49.074455
3007170,1488.0902
3007171,2.0295074
3007172,0.13438332
3007173,6.8882003
3007174,5.216102
3007175,0.04971397
3007176,107.497284
3007177,0.0
3007178,0.0
3007179,0.12626576
3007180,33.20831
3007181,0.23201406
3007182,160.01295
3007183,114.11478
3007184,0.37680185
3007185,0.60225475
3007186,37.147354
3007187,11.165598
3007188,226.81439
3007189,0.0
3007190,0.8835685
3007191,2.0613658
3007192,0.0
3007193,0.25383663
3007194,1203.5757
3007195,0.0
3007196,236.66858
3007197,2.644647
3007198,608.9345
3007199,298.997
3007200,105.455345
3007201,55.219254
3007202,75.04157
3007203,1734.8489
3007204,1.9258378
3007205,0.06836641
3007206,7.340539
3007207,6.4256754
3007208,0.0
3007209,122.90561
3007210,0.0
3007211,10.036638
3007212,0.0692476
3007213,26.90572
3007214,0.0883373
3007215,114.670296
3007216,151.60428
3007217,0.9719535
3007218,0.8799677
3007219,58.736084
3007220,15.075697
3007221,456.82425
3007222,0.38007927
3007223,0.0
3007224,2.6576896
3007225,0.0
3007226,2.3676233
3007227,1032.1742
3007228,0.0
3007229,216.2992
3007230,9.328425
3007231,457.1236
3007232,343.60577
3007233,70.63089
3007234,72.41706
3007235,30.357147
3007236,1626.3358
3007237,9.376594
3007238,0.31282496
3007239,9.538631
3007240,8.587485
3007241,0.0
3007242,109.398056
3007243,4.7155237
3007244,11.926318
3007245,0.27568233
3007246,44.97982
3007247,2.5947583
3007248,104.39818
3007249,133.476
3007250,2.9979434
3007251,2.477037
3007252,83.18352
3007253,17.977865
3007254,612.5428
3007255,0.027121067
3007256,2.604064
3007257,2.761357
3007258,0.0
3007259,2.623179
3007260,908.0776
3007261,0.0
3007262,182.02335
3007263,2.8647878
3007264,597.6806
3007265,305.26044
3007266,76.50229
3007267,40.28179
3007268,30.348536
3007269,1646.8711
3007270,5.936956
3007271,0.32107747
3007272,11.044394
3007273,18.884033
3007274,0.0
3007275,120.65567
3007276,4.020977
3007277,7.185705
3007278,1.0283618
3007279,41.307903
3007280,2.6400023
3007281,79.24322
3007282,185.54118
3007283,2.530901
3007284,2.1002867
3007285,46.637135
3007286,17.932442
3007287,511.62463
3007288,0.03897178
3007289,2.3357258
3007290,2.92778
3007291,0.0
3007292,0.9310293
3007293,1388.6171
3007294,0.0
3007295,275.02542
3007296,2.2645948
3007297,882.6672
3007298,350.78995
3007299,103.33888
3007300,98.302925
3007301,66.443
3007302,2009.78
3007303,9.317259
3007304,0.3524022
3007305,8.398466
3007306,10.952584
3007307,0.019692779
3007308,160.05458
3007309,1.295064
3007310,5.402081
3007311,19.987148
3007312,36.398476
3007313,0.8488004
3007314,82.61949
3007315,163.63268
3007316,2.3143623
3007317,2.2340536
3007318,76.81015
3007319,19.965729
3007320,556.4141
3007321,17.950502
3007322,12.071966
3007323,2.1215
3007324,0.0
3007325,1.3945758
3007326,823.737
3007327,0.0
3007328,162.86632
3007329,2.5753012
3007330,397.90457
3007331,318.56708
3007332,83.40877
3007333,40.71435
3007334,23.657415
3007335,1288.9926
3007336,5.5159364
3007337,0.2694043
3007338,4.224884
3007339,6.359162
3007340,0.0
3007341,94.030716
3007342,4.515806
3007343,6.4737034
3007344,0.0
3007345,29.649181
3007346,1.6669803
3007347,152.4541
3007348,115.121574
3007349,1.8385913
3007350,1.6474857
3007351,129.8913
3007352,14.26339
3007353,554.1428
3007354,0.0
3007355,4.5112925
3007356,2.312309
3007357,0.0
3007358,1.0592864
3007359,1541.2405
3007360,0.0
3007361,187.98177
3007362,8.779149
3007363,1169.1069
3007364,251.16405
3007365,140.87854
3007366,94.00353
3007367,54.863625
3007368,2103.8481
3007369,3.9932928
3007370,0.44856632
3007371,8.045069
3007372,18.321184
3007373,0.06860387
3007374,169.73495
3007375,0.0
3007376,0.0
3007377,1.2031138
3007378,22.579634
3007379,0.5518886
3007380,75.64883
3007381,174.53168
3007382,1.2169957
3007383,1.8598256
3007384,61.194447
3007385,16.841455
3007386,263.69443
3007387,0.0
3007388,3.051652
3007389,3.2691083
3007390,0.0
3007391,2.3321874
3007392,1210.0658
3007393,0.0
3007394,243.89911
3007395,3.3243651
3007396,723.7912
3007397,361.26962
3007398,110.64401
3007399,62.30495
3007400,37.439983
3007401,2030.5121
3007402,8.119063
3007403,0.5244725
3007404,11.2401705
3007405,10.15465
3007406,0.07492924
3007407,141.81161
3007408,3.7292757
3007409,8.253321
3007410,1.4158144
3007411,49.648193
3007412,3.526793
3007413,108.3533
3007414,221.74568
3007415,4.593731
3007416,2.5490835
3007417,81.507095
3007418,19.068485
3007419,638.4839
3007420,0.2864194
3007421,2.2315166
3007422,2.9903455
3007423,0.0
3007424,2.4890213
3007425,1153.2771
3007426,0.0
3007427,239.97565
3007428,2.8298619
3007429,532.32495
3007430,366.8163
3007431,92.27196
3007432,82.09034
3007433,33.444305
3007434,1753.3813
3007435,9.295234
3007436,0.37103367
3007437,8.011752
3007438,13.08232
3007439,0.00923419
3007440,111.66756
3007441,5.11059
3007442,13.928838
3007443,4.9149647
3007444,42.543743
3007445,3.3731833
3007446,119.491905
3007447,163.53207
3007448,3.5667582
3007449,2.865111
3007450,95.50473
3007451,19.94109
3007452,693.76746
3007453,0.08020389
3007454,4.3504367
3007455,1.8187432
3007456,0.0
3007457,0.6756575
3007458,1380.7424
3007459,0.0
3007460,208.52316
3007461,3.9347491
3007462,668.6086
3007463,284.26675
3007464,123.093864
3007465,58.011093
3007466,50.892235
3007467,1703.3441
3007468,2.96102
3007469,0.0
3007470,5.4591565
3007471,8.370469
3007472,0.0
3007473,107.642975
3007474,0.0
3007475,2.8802483
3007476,0.0
3007477,27.027225
3007478,0.4141736
3007479,88.91177
3007480,145.07684
3007481,0.9522574
3007482,0.025826335
3007483,67.434616
3007484,30.171095
3007485,322.83337
3007486,1.688143
3007487,0.0
3007488,2.569582
3007489,0.0
3007490,1.2324164
3007491,1314.7859
3007492,0.0
3007493,272.11432
3007494,2.1694415
3007495,680.74835
3007496,385.86343
3007497,143.90385
3007498,73.58954
3007499,28.983849
3007500,1874.1102
3007501,5.5122805
3007502,0.2588594
3007503,8.748494
3007504,25.669622
3007505,0.0
3007506,142.91461
3007507,48.343277
3007508,3.489242
3007509,24.953497
3007510,46.900013
3007511,1.1816633
3007512,125.02162
3007513,211.98918
3007514,2.5553868
3007515,1.887495
3007516,108.07458
3007517,30.008602
3007518,712.71466
3007519,45.474113
3007520,2.1043644
3007521,2.6094708
3007522,0.0
3007523,2.0794232
3007524,1333.6483
3007525,0.0
3007526,273.21255
3007527,2.6256437
3007528,731.85614
3007529,379.08646
3007530,163.94864
3007531,60.765583
3007532,30.781155
3007533,1899.938
3007534,6.8183126
3007535,0.22346663
3007536,7.512452
3007537,21.495142
3007538,0.0
3007539,145.5438
3007540,29.855692
3007541,4.7797365
3007542,14.49957
3007543,45.26002
3007544,1.1339829
3007545,171.62311
3007546,204.14969
3007547,2.4925642
3007548,2.3007834
3007549,121.629364
3007550,27.175486
3007551,716.747
3007552,59.64399
3007553,2.3513963
3007554,2.4186199
3007555,0.0
3007556,2.6720326
3007557,1141.9545
3007558,0.0
3007559,242.47545
3007560,2.1401117
3007561,697.0473
3007562,360.27396
3007563,187.52876
3007564,35.855793
3007565,27.955124
3007566,1829.6089
3007567,5.4130373
3007568,0.15366244
3007569,6.637964
3007570,15.465027
3007571,0.0
3007572,149.3917
3007573,62.26964
3007574,3.7810998
3007575,7.18834
3007576,33.71929
3007577,0.67071354
3007578,170.99489
3007579,216.63704
3007580,2.4675488
3007581,2.8452787
3007582,111.88562
3007583,21.013165
3007584,420.9356
3007585,49.155334
3007586,1.8467956
3007587,2.5278652
3007588,0.0
3007589,2.7996125
3007590,1155.5999
3007591,0.0
3007592,248.47867
3007593,2.2801542
3007594,679.94556
3007595,370.77402
3007596,183.24925
3007597,43.7779
3007598,28.860273
3007599,1836.4398
3007600,5.610638
3007601,0.15382421
3007602,8.002872
3007603,21.861828
3007604,0.0
3007605,149.63908
3007606,75.58161
3007607,3.9046884
3007608,17.825191
3007609,43.622845
3007610,0.7228786
3007611,174.79468
3007612,223.50146
3007613,2.574084
3007614,2.1335874
3007615,119.158264
